License,Name,Street,City,State,Zip,Country,Email,Website,Type,Phone,Enrolled in subsidized program
92003704,EVERBROOK ACADEMY,11370 COMMON OAKS BLVD,RALEIGH,NC,27614,Wake,4803@everbrookacademy.com,,Child Care Center,(919) 263-7575,No
92003206,FALLS ACADEMY,6840 FALLS OF NEUSE RD,RALEIGH,NC,27615,Wake,fallsacademyprep@gmail.com,,Child Care Center,(919) 848-3675,Yes
92001338,FEE'S DAYCARE +,8105 FARMLEA CIRCLE,RALEIGH,NC,27616,Wake,feliciaebron@gmail.com,,Family Child Care Home,(919) 862-9540,Yes
92001401,FIRST PRESBYTERIAN CHURCH CHILD DEV CTR,120 WEST HARGETT,RALEIGH,NC,27601,Wake,cdc@fpcraleigh.org,,Child Care Center,(919) 821-1845,Yes
92002942,FOUNDATIONS ACADEMY,2823 SANDERFORD ROAD,RALEIGH,NC,27610,Wake,j-dallen@live.com,www.foundationsacademyraleigh.com,Child Care Center,(919) 833-7309,Yes
92003367,FRANKIE LEMMON SCHOOL AND DEVELOPMENT CENTER,3311 CARL SANDBURG COURT,RALEIGH,NC,27610,Wake,rebecca@frankielemmonschool.org,,Child Care Center,(919) 821-7436,Yes
9255301,GARNER ROAD COMMUNITY CENTER,2235 GARNER ROAD,RALEIGH,NC,27610,Wake,mojohnson1971@yahoo.com,,Child Care Center,(919) 856-2356,Yes
92003848,GIFTS OF FAITH LEARNING CENTER,3027 LANDING FALLS LANE,RALEIGH,NC,27616,Wake,giftsoffaithlearningcenter@gmail.com,,Family Child Care Home,(919) 961-8638,No
92002654,GOD WILL PROVIDE CHILDCARE,1139 THELONIOUSE,RALEIGH,NC,27610,Wake,tmcphail.gwpcc@gmail.com,,Family Child Care Home,(984) 960-6842,Yes
92003859,GOD'S GROWING ANGELS,928 SOUTHGATE DRIVE,RALEIGH,NC,27610,Wake,godsgrowingangelschildcare@gmail.com,,Family Child Care Home,(919) 866-8117,Yes
92002163,GRANDMA MAMIE'S HOME CHILD CARE,2733 MOORSFIELD COURT,RALEIGH,NC,27604,Wake,firstladymlm@yahoo.com,,Family Child Care Home,(919) 696-4497,Yes
92003454,GUIDEPOST MONTESSORI SPRUCE TREE,12600 SPRUCE TREE WAY,RALEIGH,NC,27614,Wake,sprucetree-compliance@guidepostmontessori.com,sprucetree.guidepostmontessori.com,Child Care Center,(919) 825-1771,No
92003473,"GURU ACADEMY, INC.",3922 BUFFALOE ROAD,RALEIGH,NC,27604,Wake,Varinder@guruacademy.net,,Child Care Center,(919) 790-5472,Yes
92003749,HANDS IN HANDS,3212 MARBLEWOOD CT,RALEIGH,NC,27604,Wake,wecare@brokenkrayonz.com,,Family Child Care Home,(919) 665-6733,No
92002224,HAPPY TIMES CHILDCARE LEARNING CENTER,301 NORTH KING CHARLES ROAD,RALEIGH,NC,27610,Wake,happytimeone@bellsouth.net,,Child Care Center,(919) 235-2618,Yes
92000717,HARPS MILL CREATIVE SCHOOL,8504 HARPS MILL RD,RALEIGH,NC,27615,Wake,aisha.eugene@creativeschools.com,creativeschools.com,Child Care Center,(919) 850-9323,Yes
92001840,HARVEST CHURCH DAYCARE,3500 BUFFALOE ROAD,RALEIGH,NC,27604,Wake,hcp3500@hotmail.com,hcpreschool.com,Child Care Center,(919) 878-5201,Yes
9255436,HIGHLAND CHILDREN'S CENTER,1901 RIDGE ROAD,RALEIGH,NC,27607,Wake,gretchen@highlandumc.org,,Child Care Center,(919) 787-2182,Yes
92003792,HIGHLAND CREEK KINDERCARE,8402 DARTON WAY,RALEIGH,NC,27616,Wake,ashley.riedel@kindercare.com,,Child Care Center,(919) 373-8967,No
92002807,HILLEL SCHOOL,7410 FALLS OF NEUSE RD,RALEIGH,NC,27615,Wake,director@hillelpreschool.org,,Child Care Center,(919) 846-2449,Yes
92002802,HOLY TRINITY PRESCHOOL,5000 LEAD MINE ROAD,RALEIGH,NC,27612,Wake,shaejn@yahoo.com,www.raleighholytrinity.org,Child Care Center,(919) 861-8171,No
92003604,IN GOD'S HANDS,2505 BOOTHBAY COURT,RALEIGH,NC,27613,Wake,secondtimearound0724@gmail.com,,Family Child Care Home,(919) 348-7702,No
92003743,IN THE BEGINNING,1801 SPRING FOREST RD,RALEIGH,NC,27615,Wake,inthebeginningcare@gmail.com,,Child Care Center,(919) 878-9927,Yes
9255056,INFANT/TODDLER CENTER OF FIRST BAPTIST CHURCH,99 N SALISBURY STREET,RALEIGH,NC,27603,Wake,fbcitc@gmail.com,,Child Care Center,(919) 832-4650,Yes
9255296,INFANTS PALACE,804 COLEMAN STREET,RALEIGH,NC,27610,Wake,infantspalacedaycare@yahoo.com,,Child Care Center,(919) 832-5294,Yes
92002600,"IRREGULAR TIME CHILD CARE CENTER, LLC",4104 SAINT JAMES CHURCH RD,RALEIGH,NC,27604,Wake,itccc@yahoo.com,,Child Care Center,(919) 760-9876,Yes
92003092,IRREGULAR TIME ENRICHMENT CENTER,4030-100 CAPITAL BLVD,RALEIGH,NC,27604,Wake,itccc@yahoo.com,,Child Care Center,(919) 760-9876,Yes
92003737,JAZZY'S TINY TREASURES,3528 SUNBRIGHT LN,RALEIGH,NC,27610,Wake,lady_byrd99@yahoo.com,,Family Child Care Home,(919) 995-9688,Yes
92003621,JEFFREYS GROVE ELEMENTARY,6119 CREEDMOOR RD,RALEIGH,NC,27612,Wake,syoung3@wcpss.net,,Child Care Center,(919) 365-8990,No
92001117,JO'S DAYCARE,616 HADLEY ROAD,RALEIGH,NC,27610,Wake,jos_daycare@hotmail.com,,Child Care Center,(919) 664-8976,Yes
92001262,JORDAN CHILD AND FAMILY ENRICHMENT CENTER,1305 GLENWOOD AVE,RALEIGH,NC,27605,Wake,khutchens@mhfc.org,www.mhfc.com,Child Care Center,(919) 833-5428,Yes
92003631,KATINA'S KIDDIE ACADEMY,2633 QUARRY RIDGE LANE,RALEIGH,NC,27610,Wake,katina.reid@gmail.com,,Family Child Care Home,(919) 675-6922,Yes
92002355,KEISHA'S KREATIVE KIDS,3933 CROWFIELD DRIVE,RALEIGH,NC,27610,Wake,keiheath79@gmail.com,,Family Child Care Home,(919) 523-9666,Yes
92002335,"KID'S EDUCATIONAL CENTER VI, INC.",3250 FORESTVILLE ROAD,RALEIGH,NC,27616,Wake,keckids6_chasity@bellsouth.net,kidseducationalcenter.com,Child Care Center,(919) 266-0344,Yes
92001991,KIDDIE ACADEMY OF BRIER CREEK,9920 SELLONA STREET,RALEIGH,NC,27617,Wake,briercreek@kiddieacademy.net,www.kiddieacademy.com,Child Care Center,(919) 536-7100,Yes
92003268,KIDDIE KARE ACADEMY,5616 FOX ROAD,RALEIGH,NC,27616,Wake,bdrake135@aol.com,,Child Care Center,(919) 621-5986,Yes
92002046,KIDDIE KORNER,1108 AARON DRIVE,RALEIGH,NC,27610,Wake,cvineshine@yahoo.com,,Family Child Care Home,(919) 833-8675,Yes
92003825,KIDOS ACADEMY,1024 LYNN ROAD,RALEIGH,NC,27612,Wake,rbhavani@outlook.com,,Child Care Center,(919) 239-4687,Yes
92002736,KIDS FIRST ACADEMY,3308 POOLE RD SUITE 102,RALEIGH,NC,27610,Wake,loletab@hotmail.com,,Child Care Center,(919) 255-3313,Yes
92003131,KIDS PARTY ZONE & DAYCARE CENTER,3429 TUNAS STREET,RALEIGH,NC,27616,Wake,kidspartyzone@yahoo.com,,Family Child Care Home,(301) 385-0745,Yes
9255398,KINDERCARE LEARNING CENTERS LLC,3129 POPLARWOOD COURT,RALEIGH,NC,27604,Wake,ariedel@kindercare.com,www.kindercarelearningcenter.com,Child Care Center,(919) 850-0234,Yes
9255374,KINDERCARE LEARNING CENTER,9325 LEESVILLE ROAD,RALEIGH,NC,27613,Wake,301291@klcorp.com,,Child Care Center,(919) 848-8960,Yes
92003822,KINDERCARE LEARNING CENTER,3103 KELLEY AUSTIN DR,RALEIGH,NC,27610,Wake,kelleyaustin@kindercare.com,,Child Care Center,(919) 231-1936,Yes
92003791,KINDERCARE LEARNING CENTER,9301 LEESVILLE RD,RALEIGH,NC,27613,Wake,springdalegardens@kindercare.com,,Child Care Center,(919) 848-2292,Yes
92003517,KINDERCARE LEARNING CENTER,10350 DURANT RD,RALEIGH,NC,27614,Wake,durantroad@kindercare.com,,Child Care Center,(919) 846-2424,Yes
92003518,KINDERCARE LEARNING CENTER,2300 SPRING FOREST RD,RALEIGH,NC,27615,Wake,copperfield@kindercare.com,,Child Care Center,(919) 954-7662,Yes
92003402,KINDERCARE LEARNING CENTER,321 SPRING FOREST ROAD,RALEIGH,NC,27609,Wake,springforestroad@kindercare.com,,Child Care Center,(919) 870-1704,Yes
92002788,KINDERCARE LEARNING CENTER,1590 DUNN ROAD,RALEIGH,NC,27614,Wake,michelle.folts@kindercare.com,www.kindercare.com,Child Care Center,(919) 821-2261,Yes
9255139,KINDERCARE LEARNING CENTERS LLC,223 W MILLBROOK ROAD,RALEIGH,NC,27609,Wake,300502@klcorp.com,www.kindercare.com,Child Care Center,(919) 781-4642,Yes
9255427,KINDERCARE LEARNING CENTERS LLC,2300 BRIDGEPORT DRIVE,RALEIGH,NC,27615,Wake,301401@klcorp.com,,Child Care Center,(919) 676-8937,Yes
92002914,KING'S TOWN CHILD DEVELOPMENT CENTER,7900 TEN-TEN ROAD,RALEIGH,NC,27603,Wake,tana@calvaryraleigh.com,www.calvarybaptistraleigh.com,Child Care Center,(919) 779-9456,No
92002445,KINGDOM KIDZ CHILDCARE SERVICES,1817 WINWAY DRIVE,RALEIGH,NC,27610,Wake,sanders.shelley@gmail.com,,Family Child Care Home,(919) 215-7583,Yes
92001283,KNOWLEDGE BEGINNINGS,10741 FOREST PINES DRIVE,RALEIGH,NC,27614,Wake,lauren.owen@kindercare.com,,Child Care Center,(919) 570-3401,Yes
92003232,KREEPERS-N-KRAWLERS,2733 COMMUNITY DRIVE,RALEIGH,NC,27610,Wake,kandksb@bellsouth.net,,Child Care Center,(919) 255-3418,Yes
92003823,L'ECOLE FRENCH SCHOOL OF RALEIGH,5510 MUNFORD RD,RALEIGH,NC,27612,Wake,l.ecole.fsr@gmail.com,,Child Care Center,(919) 790-1219,No
9255305,LA PETITE ACADEMY,9313 LEESVILLE ROAD,RALEIGH,NC,27613,Wake,7487@lapetite.com,,Child Care Center,(919) 846-3557,Yes
9255393,LA PETITE ACADEMY,1420 HEDINGHAM BOULEVARD,RALEIGH,NC,27604,Wake,lpancrh@lpacorp.com,,Child Care Center,(919) 231-8185,Yes
9255258,LA PETITE ACADEMY,7601 SIX FORKS ROAD,RALEIGH,NC,27615,Wake,7484@lapetite.com,,Child Care Center,(919) 846-7602,Yes
92001395,LADEM'S PRESCHOOL,5704 SHERRIF PLACE,RALEIGH,NC,27610,Wake,lapondademby@bellsouth.net,,Family Child Care Home,(919) 231-1224,No
92002247,LAPETITE ACADEMY,6601 PLEASANT PINES DRIVE,RALEIGH,NC,27613,Wake,7488@lapetite.com,,Child Care Center,(919) 571-7469,Yes
92002961,LEARNING AS WE GO CHILD CARE CENTER,4008 MITCHELL MILL RD STE 100,RALEIGH,NC,27616,Wake,icdc4020@yahoo.com,,Child Care Center,(919) 373-8282,Yes
92003850,LEARNING JUNGLE DURANT,10030 DURANT ROAD,RALEIGH,NC,27614,Wake,Durant@learningjungle.com,,Child Care Center,(919) 845-0733,Yes
92003854,LEARNING TOGETHER AT EDENTON STREET,228 WEST EDENTON STREET,RALEIGH,NC,27601,Wake,jan@learningtogether.org,,Child Care Center,(919) 856-5200,Yes
92003398,LEARNING WORLD CHILDCARE & PRESCHOOL,1030 N ROGERS LANE SUITE 141,RALEIGH,NC,27610,Wake,creativegeniuselc@gmail.com,,Child Care Center,(919) 264-9838,Yes
92001185,LITTLE ANGEL'S DAY CARE,2115 CHARNY DR,RALEIGH,NC,27604,Wake,mccloudc6@aol.com,,Family Child Care Home,(919) 231-6828,Yes
92002803,LITTLE BLESSINGS CHILDCARE,2204 SHINNWYCK COURT,RALEIGH,NC,27604,Wake,lozgirl@bellsouth.net,,Family Child Care Home,(919) 212-0989,Yes
92003675,LITTLE CAPTAINS ACADEMY,5217 PRONGHORN LANE,RALEIGH,NC,27610,Wake,stephanie@littlecaptainsacademy.com,,Family Child Care Home,(919) 624-4842,No
92003177,LITTLE DESTINY LITERACY,3329 FORESTVILLE RD,RALEIGH,NC,27616,Wake,littledestiny2013@gmail.com,,Child Care Center,(919) 266-6124,Yes
92002036,LITTLE FOOTSTEPS CHILD CARE,2131 CHARNY DRIVE,RALEIGH,NC,27604,Wake,maimahellis@gmail.com,,Family Child Care Home,(919) 526-1085,Yes
92002288,LITTLE HANDS N FEET CHILD CARE CENTER,2906 BRENTWOOD RD,RALEIGH,NC,27604,Wake,littlehandsandfeet@bellsouth.net,,Child Care Center,(919) 981-0034,Yes
92003730,"LITTLE HEARTS ACADEMY, LLC",3933 NEW BERN AVENUE,RALEIGH,NC,27610,Wake,littleheartsacademy01@gmail.com,,Child Care Center,(252) 288-7842,Yes
92002286,LITTLE LEAF DISCOVERY SCHOOL,3217 FORESTVILLE ROAD,RALEIGH,NC,27616,Wake,LITTLELEAFDISCOVERY@GMAIL.COM,www.happytotsnc.com,Child Care Center,(919) 373-8440,Yes
92002540,LITTLE LEARNERS' MAGIC MOMENTS PRESCHOOL,2800 SOURWOOD STREET,RALEIGH,NC,27610,Wake,carolynddove1@yahoo.com,,Child Care Center,(919) 828-2184,Yes
92003819,LITTLE LIFE CHANGERS,605 KAVKAZ STREET,RALEIGH,NC,27610,Wake,belindajonespulley@yahoo.com,,Family Child Care Home,(919) 673-0607,Yes
92003467,LITTLE MAKERS ACADEMY,2801 S WILIMINGTON ST,RALEIGH,NC,27603,Wake,info@littlemakersacademy.com,,Child Care Center,(919) 703-8047,Yes
92003394,LITTLE PEOPLE PRESCHOOL L.L.C.,4210 SAINT JAMES CHURCH RD,RALEIGH,NC,27604,Wake,shawnonne1@gmail.com,,Child Care Center,(919) 876-1761,Yes
92003658,LITTLE PEOPLE PRESCHOOL LLC INFANTS & TODDLERS,4206 SAINT JAMES CHURCH RD,RALEIGH,NC,27604,Wake,owner@littlepeoplepreschool.com,,Child Care Center,(919) 218-7499,No
92003066,LITTLE SEEDS,409 TANNER DR,RALEIGH,NC,27610,Wake,little.seeds@aol.com,,Family Child Care Home,(919) 829-9917,Yes
92001689,LITTLE WARRIOR CASTLE CHILD CARE,1400 ROCK DR,RALEIGH,NC,27610,Wake,littlewarriorcastle@gmail.com,,Family Child Care Home,(919) 231-9907,Yes
92001682,LOVING CARE DAY CARE HOME,4601 RYEGATE DRIVE,RALEIGH,NC,27604,Wake,paulntam@bellsouth.net,,Family Child Care Home,(919) 872-0186,Yes
92003497,LOVING HANDS CHILDCARE,3312 SUNBRIGHT LANE,RALEIGH,NC,27610,Wake,lovinghandschildcarenc@gmail.com,,Family Child Care Home,(919) 796-4588,No
92000209,LUCINDA'S DAY CARE HOME,12500 WATERMAN DR,RALEIGH,NC,27614,Wake,lfrankie@nc.rr.com,,Family Child Care Home,(919) 846-1861,No
92002071,LYNN ROAD ELEMENTARY PRE-K PROGRAM,1601 LYNN ROAD,RALEIGH,NC,27612,Wake,mbroyles-bello@wcpss.net,,Child Care Center,(919) 870-4074,No
92001996,MAMA BEE'S DAY CARE,8701 HIDDEN VIEW COURT,RALEIGH,NC,27613,Wake,mamabeesdaycare@gmail.com,,Family Child Care Home,(919) 614-6108,Yes
92003219,MARACAS MONTESSORI,12401 STRICKLAND ROAD,RALEIGH,NC,27613,Wake,contact@maracas-montessori.com,www.maracas-montessori.com,Child Care Center,(919) 745-1359,No
92000990,"MARIAH'S CHRISTIAN PRESCHOOL CENTER, INC.",2721 RENFROW ROAD,RALEIGH,NC,27603,Wake,mariahsct1999@gmail.com,,Child Care Center,(919) 832-9888,Yes
9207556,MELINDA SANDERS HOME DAY CARE,4504 ROCKWOOD DRIVE,RALEIGH,NC,27612,Wake,milmelsanders@gmail.com,,Family Child Care Home,(919) 389-1230,No
92001860,METHOD CHILD DEVELOPMENT CENTER,900 TRAILWOOD DRIVE,RALEIGH,NC,27606,Wake,method.director@gmail.com,http://www.methodchilddevelopmentcenter.com/,Child Care Center,(919) 852-4568,Yes
92003570,MILESTONE CHILDCARE,4145 TENSITY DRIVE,RALEIGH,NC,27604,Wake,rosazynn@yahoo.com,,Family Child Care Home,(919) 914-1913,No
92003025,MILLBROOK ELEMENTARY,1520 E MILLBROOK RD,RALEIGH,NC,27609,Wake,ptrantham@wcpss.net,,Child Care Center,(919) 850-8700,No
92003333,MIMI'S CHILDCARE,836 NIGHTSHADE WAY,RALEIGH,NC,27610,Wake,sbrown1126@yahoo.com,,Family Child Care Home,(919) 395-9688,No
92003777,MIMI'S HOME DAY CARE,4023 FLAT SEDGE LANE,RALEIGH,NC,27604,Wake,sama10855@yahoo.com,,Family Child Care Home,(919) 539-6425,No
92003187,MIS PRIMEROS STEPS WITH MILIS,5532 KEOWEE WAY,RALEIGH,NC,27616,Wake,lcacosta25@gmail.com,,Family Child Care Home,(919) 606-0148,No
92001000,MORNING STAR CHILD CARE LEARNING CENTER,524 SUNNYBROOK ROAD,RALEIGH,NC,27610,Wake,jacoop.pst59@gmail.com,,Child Care Center,(919) 250-1828,Yes
92001628,MRS. JULIE'S HOUSE,4741 GRAND CYPRESS COURT,RALEIGH,NC,27604,Wake,jjrh@bellsouth.net,,Family Child Care Home,(919) 231-1654,Yes
92002498,MS. VAN'S CHILDCARE CENTER,2625 TRAWICK ROAD,RALEIGH,NC,27604,Wake,msvanschildcare@att.net,,Child Care Center,(919) 431-8337,Yes
92003834,MY LITTLE DAYCARE,4320 VIEWMONT DR,RALEIGH,NC,27610,Wake,mylittledaycarellc@yahoo.com,,Family Child Care Home,(919) 637-1314,No
92003465,NEW BEGINNINGS HOME CHILDCARE CENTER,1201 ZELTON WAY,RALEIGH,NC,27610,Wake,cynthiasmalls6@gmail.com,,Family Child Care Home,(919) 480-5678,Yes
9255441,NORTH HAVEN CHILD DEVELOPMENT CENTER,6620 SIX FORKS ROAD,RALEIGH,NC,27615,Wake,joycegupton@northhavenraleigh.org,,Child Care Center,(919) 848-4834,Yes
92003210,NOTABLE VENTURES CHILDCARE,4120 VIEWMONT DRIVE,RALEIGH,NC,27610,Wake,notableventures2013@gmail.com,,Family Child Care Home,(919) 410-8034,Yes
92003540,PAM'S LOVING HANDS CHILD DEVELOPMENT CENTER,417 WALTON ST,RALEIGH,NC,27610,Wake,plhchildcare14@gmail.com,,Child Care Center,(919) 802-9963,Yes
92002797,PAM'S SCHOOL OF RALEIGH,2705 NEW BERN AVE,RALEIGH,NC,27610,Wake,medwards2@nc.rr.com,,Child Care Center,(919) 832-0766,Yes
92001491,PAMELA'S DAYCARE CENTER,2508 BANEY COURT,RALEIGH,NC,27610,Wake,sweetpeakt@earthlink.net,,Family Child Care Home,(919) 832-2516,Yes
92001476,PAT'S SMILING FACES,1941 CARTHAGE CIRCLE,RALEIGH,NC,27604,Wake,wsmilingfaces@yahoo.com,,Family Child Care Home,(919) 250-0095,Yes
92002076,PORTIA'S HOME CARE,2836 ORCHARD TRACE WAY,RALEIGH,NC,27610,Wake,PHCDream6@gmail.com,,Family Child Care Home,(919) 856-1564,Yes
92002680,PRECIOUS ANGEL CHILDCARE,4101 PIN OAK ROAD,RALEIGH,NC,27604,Wake,preciousangelchildcare1@gmail.com,,Family Child Care Home,(919) 862-0602,Yes
92003576,PRECIOUS LAMBS EARLY LEARNING CENTER,1110 NEWTON ROAD,RALEIGH,NC,27615,Wake,director@preciouslambs.us,www.preciouslambs.us,Child Care Center,(919) 847-2650,Yes
92003483,PRECIOUS PROMISES ACADEMY,4301 PEARL ROAD,RALEIGH,NC,27610,Wake,prepromacademy@gmail.com,,Child Care Center,(984) 242-4171,Yes
92003489,PRECIOUS PROMISES EARLY LEARNING CENTER,3529 GREYWOOD DRIVE,RALEIGH,NC,27604,Wake,yzenna75@gmail.com,,Family Child Care Home,(919) 626-1664,No
92000961,"PRICELESS CHILD CARE, INC.",316 S KING CHARLES RD,RALEIGH,NC,27610,Wake,priceless1999@yahoo.com,,Child Care Center,(919) 231-3564,Yes
92001346,PRIMARY BEGINNINGS CHILD DEVELOPMENT CENTER,2100 NORTH HILLS DR,RALEIGH,NC,27612,Wake,northhills@primarybeginnings.com,www.primarybeginnings.com,Child Care Center,(919) 785-0303,Yes
92001035,"PRIMARY BEGINNINGS CHILD DEVELOPMENT CENTER, LLC",4001 SPRING FOREST ROAD,RALEIGH,NC,27616,Wake,springforest@primarybeginnings.com,www.primarybeginnings.com,Child Care Center,(919) 790-6888,Yes
92002620,PRIMARY STEPS CHILD CARE CENTER,4704 GRAND CYPRESS COURT,RALEIGH,NC,27604,Wake,gaildwalton@yahoo.com,,Family Child Care Home,(919) 961-6764,Yes
92003449,PRIMROSE SCHOOL AT BRIER CREEK,11151 SALEM GLEN LANE,RALEIGH,NC,27617,Wake,jen@primrosebriercreek.com,,Child Care Center,(919) 880-2416,No
92001128,PRIMROSE SCHOOL OF HILBURN,6941 HILBURN DR,RALEIGH,NC,27613,Wake,info@primrosehilburn.com,,Child Care Center,(919) 783-8222,Yes
92001782,PRIMROSE SCHOOL OF NORTH RALEIGH,8521 FALLS OF NEUSE ROAD,RALEIGH,NC,27615,Wake,info@primrosenorthraleigh.com,www.primrosenorthraleigh.com,Child Care Center,(919) 329-2929,Yes
92000660,PRINCE'S AND PRINCESS'S DAYCARE INC.,2508 GLASCOCK ST,RALEIGH,NC,27610,Wake,maryoverby@att.net,,Family Child Care Home,(919) 832-6664,Yes
92001751,PROJECT ENLIGHTENMENT,501 S BOYLAN AVENUE,RALEIGH,NC,27603,Wake,projectenlightenment@wcpss.net,,Child Care Center,(919) 856-7774,Yes
92001763,"RALEIGH NURSERY SCHOOL, INC.",1035 HALIFAX STREET,RALEIGH,NC,27604,Wake,raleighnursery1949@gmail.com,,Child Care Center,(919) 834-2136,Yes
92003812,REGINA'S KIDZ ACADEMY #2 INCORPORATED,3322 DUTCHMAN ROAD,RALEIGH,NC,27610,Wake,reginaskidz2@yahoo.com,,Child Care Center,(919) 324-4581,Yes
92000861,REX HEALTHCARE CHILD DEVELOPMENT CENTER,3116 BLUE RIDGE ROAD,RALEIGH,NC,27612,Wake,velma.strickland@unchealth.unc.edu,,Child Care Center,(919) 784-3983,Yes
92002339,RISING STARS JRVERSITY CHILD DEVELOPMENT CENTER,1900 EDWIN DRIVE,RALEIGH,NC,27610,Wake,rsjcdc2016@gmail.com,www.rsjcdc.com,Child Care Center,(919) 833-6840,Yes
92003649,ROGERS LANE ELEMENTARY,210 N ROGERS LANE,RALEIGH,NC,27610,Wake,syoung3@wcpss.net,,Child Care Center,(919) 694-8670,No
92003319,ROOM TO GROW,6804 ERIN COURT,RALEIGH,NC,27615,Wake,SUDWELLS@GMAIL.COM,,Family Child Care Home,(919) 676-5711,Yes
92003597,ROOT ELEMENTARY,3202 NORTHAMPTON ST,RALEIGH,NC,27609,Wake,syoung3@wcpss.net,,Child Care Center,(919) 881-4940,No
92000760,S. & R. HOME DAY CARE,920 COOPER RD,RALEIGH,NC,27610,Wake,sremell@aol.com,,Family Child Care Home,(919) 212-1946,Yes
92003625,SAFE HAVEN PRESCHOOL AND CHILDCARE CENTER,615 ROYAL STREET,RALEIGH,NC,27607,Wake,info@safehavennc.com,,Child Care Center,(919) 322-0016,Yes
92001867,SANDI'S TINY BLESSINGS,3757 TRYON RIDGE DRIVE,RALEIGH,NC,27610,Wake,sanditlc1@aol.com,,Child Care Center,(919) 696-2256,Yes
92002489,SHAW UNIV. CENTER FOR EARLY CHILDHOOD EDUCATION,317 E LENOIR STREET,RALEIGH,NC,27601,Wake,fdixon@shawu.edu,,Child Care Center,(919) 546-8365,Yes
92002853,SHEKINAH GLORY HOME CHILD CARE,1529 BEACON VALLEY DRIVE,RALEIGH,NC,27604,Wake,shekinahgloryhcc@gmail.com,shekinahgloryhomechildcare.com,Family Child Care Home,(919) 737-5958,Yes
92001572,SHINING STARS DAYCARE,609 GLEN MILL COURT,RALEIGH,NC,27606,Wake,heavenleighmom@aol.com,,Family Child Care Home,(919) 889-6209,Yes
92002655,SMALL MIRACLES CHILDCARE SERVICES,420 CEDAR HILL LANE,RALEIGH,NC,27609,Wake,clperry1014@gmail.com,,Family Child Care Home,(919) 771-8256,No
92003106,SOUTHEAST RALEIGH DAY CARE,812 NEW BERN AVE,RALEIGH,NC,27610,Wake,southeastcc01@gmail.com,,Child Care Center,(919) 591-1355,Yes
92003650,SOUTHEAST RALEIGH ELEMENTARY,1436 ROCK QUARRY RD,RALEIGH,NC,27610,Wake,syoung3@wcpss.net,,Child Care Center,(919) 694-8444,No
92003652,SOUTHEAST RALEIGH ELEMENTARY HEAD START,1436 ROCK QUARRY RD,RALEIGH,NC,27610,Wake,rmoss@telemon.org,,Child Care Center,(919) 694-8444,No
92002589,SPANISH FOR FUN!,8000 GLENWOOD AVENUE,RALEIGH,NC,27612,Wake,carol@spanishforfun.com,www.spanishforfun.com,Child Care Center,(919) 881-1160,Yes
92003008,SPANISH FOR FUN! INFANT AND TODDLER CENTER,5600 DURALEIGH RD,RALEIGH,NC,27612,Wake,erika@spanishforfun.com,www.spanishforfun.com,Child Care Center,(919) 881-1695,Yes
92003162,SPRINKLES OF JOY CHILD CARE,1140 THELONIOUS DRIVE,RALEIGH,NC,27610,Wake,marilyr9@aol.com,,Family Child Care Home,(919) 899-6295,Yes
92003644,ST MARY'S PRESCHOOL,3407 N NEW HOPE ROAD,RALEIGH,NC,27604,Wake,gmarzouk4243@gmail.com,,Child Care Center,(919) 878-4477,No
92003720,STAR CARES,4841 DRAPER ROAD,RALEIGH,NC,27616,Wake,shargraves1@hotmail.com,,Family Child Care Home,(804) 721-2964,No
92002228,SUNNY CHRISTIAN CHILD CARE,2625 GARNER ROAD,RALEIGH,NC,27610,Wake,nspaku@yahoo.com,,Child Care Center,(919) 829-0722,Yes
9255396,TAMMY LYNN CENTER,741 CHAPPELL DRIVE,RALEIGH,NC,27606,Wake,pray@tammylynncenter.org,www.tammylynncenter.org,Child Care Center,(919) 832-3909,Yes
9255210,TEMPLE BAPTIST SCHOOL & DAY CARE,1417 CLIFTON STREET,RALEIGH,NC,27604,Wake,director@templeraleigh.org,,Child Care Center,(919) 833-6079,Yes
9255206,TEMPLE BETH OR PRESCHOOL,5315 CREEDMOOR ROAD,RALEIGH,NC,27612,Wake,mhans@tbopreschool.org,www.tbopreschool.org,Child Care Center,(919) 781-4895,Yes
92001249,THE CHILDREN'S PLACE,7100 HOLLY SPRINGS ROAD,RALEIGH,NC,27606,Wake,luanne.moore@tcpnc.org,,Child Care Center,(919) 851-3553,No
92002754,THE DANIEL CENTER FOR MATH AND SCIENCE,735 ROCK QUARRY ROAD,RALEIGH,NC,27610,Wake,kirby@danielcenter.org,www.danielcenter.org,Child Care Center,(919) 828-6443,Yes
92002796,THE GODDARD SCHOOL,6600 CREEDMOOR RD,RALEIGH,NC,27613,Wake,Raleigh2NC@goddardschools.com,www.goddardschool.com,Child Care Center,(919) 787-5002,Yes
92003582,THE GODDARD SCHOOL IN BRIER CREEK,10550 LITTLE BRIER CREEK LN,RALEIGH,NC,27617,Wake,DRaleigh1NC@goddardschools.com,,Child Care Center,(919) 572-0678,Yes
92003763,THE GODDARD SCHOOL OF RALEIGH AT 5401 NORTH,6701 ARCHWOOD AVE,RALEIGH,NC,27616,Wake,Raleigh4NC@goddardschools.com,,Child Care Center,(984) 733-3600,No
92003508,THE GODDARD SCHOOL-RALEIGH RIDGE RD,1215 RIDGE RD,RALEIGH,NC,27607,Wake,raleighridgenc@goddardschools.com,,Child Care Center,(919) 578-8883,No
