License,ADDRESS,LATITUDE,LONGITUDE,Name,Street,City,State,Zip,Country,Email,Website,Type,Phone,subsidized,ImageFile
33000442,"1817, Lynne Avenue, Meadow Brook, Rocky Mount, Edgecombe County, North Carolina, 27801, United States",35.93704217,-77.76545284,BLESSING ASSURANCE CHILDCARE,1817 LYNNE AVENUE,ROCKY MOUNT,NC,27801,Edgecombe,jovontae7@yahoo.com,,Family Child Care Home,(252) 801-4026,Yes,/static/images/ryan-fields-Xz7MMD5tZwA-unsplash.jpg
64000105,"205, Overton Drive, Rocky Mount, Nash County, North Carolina, 27804, United States",35.96941484,-77.82307423,BRIGHT BEGINNINGS CHILD CARE HOME,205 OVERTON DR,ROCKY MOUNT,NC,27804,Nash,taylorlove6@aol.com,,Family Child Care Home,(252) 937-6763,Yes,/static/images/rod-long-89bQBucvJdw-unsplash.jpg
64000217,"141, Carson Drive, Rocky Mount, Nash County, North Carolina, 27803, United States",35.92398672,-77.82317512,CHILDREN FIRST DAYCARE,141 CARSON DR,ROCKY MOUNT,NC,27803,Nash,hinesdenise82@gmail.com,,Family Child Care Home,(252) 407-8405,Yes,/static/images/felipe-ferreira-XJhQqIqSwFg-unsplash.jpg
64000409,"411, Falls Road, Rocky Mount, Nash County, North Carolina, 27804, United States",35.94901538,-77.7954443,CHOSEN GENERATION CHILDCARE CENTER,411 FALLS ROAD,ROCKY MOUNT,NC,27804,Nash,chosengenerationchildcarellc@yahoo.com,,Child Care Center,(252) 973-6630,Yes,/static/images/segun-osunyomi-3BztcJxliEM-unsplash.jpg
64000324,"1029, Hazelwood Drive, Rocky Mount, Nash County, North Carolina, 27803, United States",35.92525848,-77.82689491,CORETTA'S LIL' ANGELS,1029 HAZELWOOD DRIVE,ROCKY MOUNT,NC,27803,Nash,coretta_joyner@yahoo.com,,Family Child Care Home,(252) 314-6044,Yes,/static/images/car-care.jpg
33000416,"Arlington Street, Five Points, Rocky Mount, Edgecombe County, North Carolina, 27801, United States",35.9397833,-77.7934235,DISNEYLAND CHILDCARE HOME,2931 ARLINGTON STREET,ROCKY MOUNT,NC,27801,Edgecombe,disneylandchildcarehome2931@gmail.com,,Family Child Care Home,(252) 801-0394,Yes,/static/images/tanaphong-toochinda-GagC07wVvck-unsplash.jpg
64000450,"1350, South Winstead Avenue, Englewood, Rocky Mount, Nash County, North Carolina, 27803, United States",35.94661761,-77.84840584,ENGLEWOOD BAPTIST CHURCH WEEKDAY PRESCHOOL,1350 S WINSTEAD AVENUE,ROCKY MOUNT,NC,27803,Nash,debbie@englewoodbaptist.com,,Child Care Center,(252) 937-9829,No,/static/images/tanaphong-toochinda-GagC07wVvck-unsplash.jpg
6455015,"231, North Church Street, Rocky Mount, Nash County, North Carolina, 27804, United States",35.94505338,-77.79591226,GOOD SHEPHERD DAY SCHOOL,231 N CHURCH STREET,ROCKY MOUNT,NC,27804,Nash,cthomas@goodshepherdrmt.org,,Child Care Center,(252) 442-1092,Yes,/static/images/felipe-ferreira-XJhQqIqSwFg-unsplash.jpg
33000506,"108, Knight Court, Rocky Mount, Edgecombe County, North Carolina, 27801, United States",35.94744139,-77.75103898,GREENE TREE LEARNING CENTER,108 KNIGHT COURT,ROCKY MOUNT,NC,27801,Edgecombe,latoya.greene98@gmail.com,,Family Child Care Home,(252) 557-7406,Yes,/static/images/bbc-creative-1w20Cysy1cg-unsplash.jpg
33000227,"1728, Neville Lane, Rocky Mount, Edgecombe County, North Carolina, 27801, United States",35.96169081,-77.77121883,HOME AWAY FROM HOME DAY CARE,1728 NEVILLE LANE,ROCKY MOUNT,NC,27801,Edgecombe,grandmacimp@yahoo.com,,Family Child Care Home,(252) 801-8356,Yes,/static/images/ryan-fields-Xz7MMD5tZwA-unsplash.jpg
33000379,"528, Redgate Avenue, Five Points, Rocky Mount, Edgecombe County, North Carolina, 27801, United States",35.93216418,-77.79311802,IT'S A BEAUTIFUL WORLD,528 REDGATE AVENUE,ROCKY MOUNT,NC,27801,Edgecombe,darlenebritt111@gmail.com,,Child Care Center,(252) 210-9619,Yes,/static/images/bbc-creative-1w20Cysy1cg-unsplash.jpg
64000446,"2104, Brandon Lane, Rocky Mount, Nash County, North Carolina, 27804, United States",36.00613819,-77.79212432,JAZZLYN'S DAYCARE,2104 BRANDON LANE,ROCKY MOUNT,NC,27804,Nash,hagansmaria41@gmail.com,,Family Child Care Home,(252) 231-0812,Yes,/static/images/baby-1317604_640.jpg
6455054,"425, Hammond Street, Villa Place National Historic District, Rocky Mount, Nash County, North Carolina, 27804, United States",35.93946725,-77.80217062,KID'S PLACE #1,425 HAMMOND STREET,ROCKY MOUNT,NC,27804,Nash,llspain49@gmail.com,,Child Care Center,(252) 977-1778,Yes,/static/images/ryan-fields-Xz7MMD5tZwA-unsplash.jpg
64000473,"1501, Sunset Avenue, Rocky Mount, Nash County, North Carolina, 27804, United States",35.948074,-77.816578,LAKESIDE PRESCHOOL,1501 SUNSET AVENUE,ROCKY MOUNT,NC,27804,Nash,lakesideprek@gmail.com,,Child Care Center,(252) 446-2626,No,/static/images/segun-osunyomi-3BztcJxliEM-unsplash.jpg
33000004,"Old Wilson Road, Rocky Mount, Edgecombe County, North Carolina, 27801, United States",35.8904131,-77.7997424,LAND OF OZ DAY SCHOOL,1412 OLD WILSON ROAD,ROCKY MOUNT,NC,27801,Edgecombe,royalsroycenc@gmail.com,,Child Care Center,(252) 406-5700,Yes,/static/images/ryan-fields-Xz7MMD5tZwA-unsplash.jpg
64000317,"119, West Ridge Street, Rocky Mount, Nash County, North Carolina, 27804, United States",35.95494859,-77.80025624,LIFE GIVERS CHILD CARE & AFTERSCHOOL PROGRAM,119 WEST RIDGE STREET,ROCKY MOUNT,NC,27804,Nash,info@lifegiverscc.com,,Child Care Center,(252) 446-4776,Yes,/static/images/bbc-creative-1w20Cysy1cg-unsplash.jpg
64000435,"108, Timberlane Drive, Englewood, Rocky Mount, Nash County, North Carolina, 27804, United States",35.96304918,-77.8431158,LITTLE ANGELS NEW GENERATION CHILD CARE CENTER #1,108 TIMBERLANE DRIVE,ROCKY MOUNT,NC,27804,Nash,christinacherry38@yahoo.com,,Child Care Center,(252) 443-7250,Yes,/static/images/bbc-creative-1w20Cysy1cg-unsplash.jpg
64000418,"1521, West Thomas Street, Rocky Mount, Nash County, North Carolina, 27804, United States",35.95007385,-77.81601195,LITTLE KINGS & QUEENS DAYCARE,1521 WEST THOMAS STREET,ROCKY MOUNT,NC,27804,Nash,brendaf155@gmail.com,,Family Child Care Home,(252) 266-4459,Yes,/static/images/bbc-creative-1w20Cysy1cg-unsplash.jpg
33000331,"Old Wilson Road, Rocky Mount, Edgecombe County, North Carolina, 27801, United States",35.8904131,-77.7997424,LITTLE MUSKETEERS HOME CHILD CARE,1817 OLD WILSON ROAD,ROCKY MOUNT,NC,27801,Edgecombe,ronmacdel@aol.com,,Family Child Care Home,(252) 977-7260,Yes,/static/images/baby-1317604_640.jpg
64000241,"821, York Street, Rocky Mount, Nash County, North Carolina, 27803, United States",35.9372384,-77.815065,LOVING ANGELS CHILD CARE CENTER,821 YORK STREET,ROCKY MOUNT,NC,27803,Nash,JMLove1010@gmail.com,,Family Child Care Home,(252) 314-5945,Yes,/static/images/zoo_monkey-uD7ZRjhgwLo-unsplash.jpg
33000505,"304, Hill Street, Five Points, Rocky Mount, Edgecombe County, North Carolina, 27801, United States",35.93972686,-77.7932012,MA PUDDIN'S CHILD CARE,304 HILL STREET,ROCKY MOUNT,NC,27801,Edgecombe,terrencetaylor779@gmail.com,,Child Care Center,(252) 316-8784,Yes,/static/images/segun-osunyomi-3BztcJxliEM-unsplash.jpg
33000470,"Sutton Road, Rocky Mount, Edgecombe County, North Carolina, 27802, United States",35.9149611,-77.7966402,MISS NANCY'S CHILDCARE,958 SUTTON ROAD,ROCKY MOUNT,NC,27801,Edgecombe,underhillpamela@yahoo.com,,Child Care Center,(252) 451-0075,Yes,/static/images/erika-fletcher-YfNWGrQI3a4-unsplash.jpg
33000501,"1592, Springbrook Drive, Rocky Mount, Edgecombe County, North Carolina, 27801, United States",35.95241314,-77.77041291,MOLLY'S CHILD CARE CENTER INC.,1592 SPRINGBROOK DRIVE,ROCKY MOUNT,NC,27801,Edgecombe,hsnoopy123@aol.com,,Child Care Center,(252) 210-3292,Yes,/static/images/felipe-ferreira-XJhQqIqSwFg-unsplash.jpg
33000292,"532, Lincoln Drive, South Rocky Mount, Rocky Mount, Edgecombe County, North Carolina, 27801, United States",35.9169372,-77.79370616,NAEEM'S ACADEMY FOR SPOILED BABIES,532 LINCOLN DRIVE,ROCKY MOUNT,NC,27801,Edgecombe,hlf22670@aol.com,,Child Care Center,(252) 977-1930,Yes,/static/images/rod-long-89bQBucvJdw-unsplash.jpg
64000159,"522, North Old Carriage Road, Rocky Mount, Nash County, North Carolina, 27804, United States",35.9793325,-77.8999761,NASH COMMUNITY COLLEGE CHILD DEVELOPMENT CENTER,522 N OLD CARRIAGE RD,ROCKY MOUNT,NC,27804,Nash,acshook490@nashcc.edu,,Child Care Center,(252) 451-8498,Yes,/static/images/baby-1317604_640.jpg
33000210,"951, Sycamore Street, Five Points, Rocky Mount, Edgecombe County, North Carolina, 27801, United States",35.93468814,-77.78377704,NO PLACE LIKE HOME FAMILY HOME CHILD CARE,951 SYCAMORE ST,ROCKY MOUNT,NC,27801,Edgecombe,nplhcch@yahoo.com,,Family Child Care Home,(252) 452-3434,Yes,/static/images/car-care.jpg
33000055,"1526, Bedford Road, Meadow Brook, Rocky Mount, Edgecombe County, North Carolina, 27801, United States",35.93610209,-77.77392534,PEG'S HOME DAYCARE,1526 BEDFORD RD,ROCKY MOUNT,NC,27801,Edgecombe,pegjoe01@gmail.com,,Family Child Care Home,(252) 985-1883,Yes,/static/images/car-care.jpg
33000124,"1121, Tarboro Street, Edgemont National Historic District, Five Points, Rocky Mount, Edgecombe County, North Carolina, 27801, United States",35.93096483,-77.78127536,PRECIOUS ONES DAY CARE HOME,1121 TARBORO ST,ROCKY MOUNT,NC,27801,Edgecombe,rddickens@yahoo.com,,Child Care Center,(252) 972-3324,Yes,/static/images/baby-1317604_640.jpg
64000339,"1501, Burton Street, Rocky Mount, Nash County, North Carolina, 27803, United States",35.929684,-77.820661,"PRECIOUS ONES DAYCARE, LLC #2",1501 BURTON STREET,ROCKY MOUNT,NC,27804,Nash,rddickens@yahoo.com,,Child Care Center,(252) 446-4581,Yes,/static/images/bbc-creative-1w20Cysy1cg-unsplash.jpg
64000408,"953, Benvenue Road, Swelton Heights, Rocky Mount, Nash County, North Carolina, 27804, United States",35.96811041,-77.80238632,"PROMISE LAND CHILD CARE CENTER, INC.",953 BENVENUE ROAD,ROCKY MOUNT,NC,27804,Nash,bwilliams@newlitemedia.com,promiselandcc.org,Child Care Center,(252) 451-5263,Yes,/static/images/bbc-creative-1w20Cysy1cg-unsplash.jpg
64000296,"West Mount Drive, Easonburg, Rocky Mount, Nash County, North Carolina, 27803, United States",35.9193864,-77.8506413,"RIDGECREST CHILD CARE CENTER, INC",1120 WEST MOUNT DRIVE,ROCKY MOUNT,NC,27803,Nash,dougbowers22@gmail.com,,Child Care Center,(252) 443-9642,No,/static/images/jordan-rowland-lfEX-fEN3zY-unsplash.jpg
64000304,"3861, North Wesleyan Boulevard;North Church Street, Rocky Mount, Nash County, North Carolina, 27804, United States",36.03072471,-77.76655888,ST. STEPHEN'S LOVING DAYCARE CENTER #1,3861 N WESLEYAN BLVD,ROCKY MOUNT,NC,27804,Nash,godsservantcslade@yahoo.com,,Child Care Center,(252) 446-8756,Yes,/static/images/baby-1317604_640.jpg
64000176,"829, South Pine Street, Rocky Mount, Nash County, North Carolina, 27803, United States",35.93702613,-77.80947535,STAR BRITE YOUTH PROGRAM,829 S PINE ST,ROCKY MOUNT,NC,27803,Nash,starbritehome@yahoo.com,,Family Child Care Home,(252) 977-9723,Yes,/static/images/ryan-fields-Xz7MMD5tZwA-unsplash.jpg
6455085,"513, Old Mill Road, Farmington, Rocky Mount, Nash County, North Carolina, 27804, United States",35.9497261,-77.83359858,"STONE PARK CHILD CARE #2, INC.",513 OLD MILL ROAD,ROCKY MOUNT,NC,27804,Nash,stonepark1261@gmail.com,,Child Care Center,(252) 443-3218,Yes,/static/images/rod-long-89bQBucvJdw-unsplash.jpg
64000057,"1261, South Winstead Avenue, Englewood, Rocky Mount, Nash County, North Carolina, 27803, United States",35.94717862,-77.84780749,"STONEPARK AFTERSCHOOL GANG, INC.",1261 S WINSTEAD AVE,ROCKY MOUNT,NC,27803,Nash,stonepark1261@gmail.com,,Child Care Center,(252) 443-2544,Yes,/static/images/zoo_monkey-uD7ZRjhgwLo-unsplash.jpg
33000049,"548, Lincoln Drive, South Rocky Mount, Rocky Mount, Edgecombe County, North Carolina, 27801, United States",35.91679192,-77.79405208,T.L.C. TENDER LOVING CARE DAY CARE,548 LINCOLN DR,ROCKY MOUNT,NC,27801,Edgecombe,bernk1230@gmail.com,,Family Child Care Home,(252) 442-0335,Yes,/static/images/bbc-creative-1w20Cysy1cg-unsplash.jpg
64000479,"Word Plaza, Swelton Heights, Rocky Mount, Nash County, North Carolina, 27804, United States",35.9693496,-77.8178896,THE IMPACT ACADEMY,821 WORD PLAZA,ROCKY MOUNT,NC,27804,Nash,tevin.boykin@wordtab.net,www.wordtab.net,Child Care Center,(252) 316-8314,Yes,/static/images/erika-fletcher-YfNWGrQI3a4-unsplash.jpg
33000436,"1501, Barnes Street, Rocky Mount, Edgecombe County, North Carolina, 27801, United States",35.955383,-77.771191,TINY TREASURES CHILD CARE CENTER,1501 BARNES STREET,ROCKY MOUNT,NC,27801,Edgecombe,tinytreasuresccc@yahoo.com,,Child Care Center,(252) 212-5473,Yes,/static/images/jordan-rowland-lfEX-fEN3zY-unsplash.jpg
64000334,"1213, York Street, Rocky Mount, Nash County, North Carolina, 27803, United States",35.93321567,-77.81904004,TRAIN UP A CHILD,1213 YORK STREET,ROCKY MOUNT,NC,27803,Nash,joycehammiel0604@yahoo.com,,Family Child Care Home,(252) 442-9045,Yes,/static/images/ryan-fields-Xz7MMD5tZwA-unsplash.jpg
64000452,"620, North Grace Street, Rocky Mount, Nash County, North Carolina, 27804, United States",35.94926917,-77.79855239,VICTORY LEARNING ACADEMY,620 NORTH GRACE STREET,ROCKY MOUNT,NC,27804,Nash,victoryla620@gmail.com,,Child Care Center,(252) 446-7154,Yes,/static/images/baby-1317604_640.jpg
64000373,"1115, Aycock Street, Rocky Mount, Nash County, North Carolina, 27803, United States",35.93254613,-77.81635454,WESTSIDE COMMUNITY LEARNING CENTER,1115 AYCOCK STREET,ROCKY MOUNT,NC,27803,Nash,tamshia30@aol.com,,Child Care Center,(252) 977-0272,Yes,/static/images/tanaphong-toochinda-GagC07wVvck-unsplash.jpg
64000467,"801, Williford Street, Rocky Mount, Nash County, North Carolina, 27803, United States",35.927756,-77.816463,WILLIFORD ELEMENTARY SCHOOL,801 WILLIFORD STREET,ROCKY MOUNT,NC,27803,Nash,nrwilliams@ncpschools.net,,Child Care Center,(252) 937-9030,No,/static/images/bbc-creative-1w20Cysy1cg-unsplash.jpg
64000310,"1000, Independence Drive, Rocky Mount, Nash County, North Carolina, 27804, United States",35.968328,-77.796684,YMCA ADVENTURE ZONE,1000 INDEPENDENCE DRIVE,ROCKY MOUNT,NC,27804,Nash,KBillups@rmymca.org,,Child Care Center,(252) 972-9622,Yes,/static/images/erika-fletcher-YfNWGrQI3a4-unsplash.jpg
92000910,"4905, Burlington Mills Road, Rolesville, Wake County, North Carolina, 27571, United States",35.91464901,-78.47332894,"RHYMES & REASONS, INC.",4905 BURLINGTON MILLS RD,ROLESVILLE,NC,27571,Wake,rhymes.reasons1998@aol.com,,Child Care Center,(919) 556-5249,Yes,/static/images/rod-long-89bQBucvJdw-unsplash.jpg
92003605,"Rogers Road, Rolesville, Wake County, North Carolina, 27571, United States",35.927667,-78.471052,ROLESVILLE CREEK LEARNING CENTER,6600 ROGERS RD,ROLESVILLE,NC,27571,Wake,jcua@rolesvilleclc.com,,Child Care Center,(919) 554-3870,No,/static/images/bbc-creative-1w20Cysy1cg-unsplash.jpg
92003548,"701, Granite Falls Boulevard, Rolesville, Wake County, North Carolina, 27571, United States",35.928369,-78.458873,SANFORD CREEK ELEMENTARY,701 GRANITE FALLS BLVD,ROLESVILLE,NC,27571,Wake,ajones2@wcpss.net,,Child Care Center,(919) 570-2100,No,/static/images/ryan-fields-Xz7MMD5tZwA-unsplash.jpg
31000140,"122, East Church Street, Rose Hill, Duplin County, North Carolina, 28458, United States",34.82417888,-78.02728863,TAILORED LEARNING CENTER,122 EAST CHURCH STREET,ROSE HILL,NC,28458,Duplin,lstokes12@embarqmail.com,,Child Care Center,(910) 289-9512,Yes,/static/images/baby-1317604_640.jpg
31000254,"561, South Sycamore Street, Rose Hill, Duplin County, North Carolina, 28458, United States",34.82006719,-78.019939,TATER TOTS LEARNING CENTER,561 S SYCAMORE ST,ROSE HILL,NC,28458,Duplin,tatertotslc@gmail.com,,Child Care Center,(910) 289-4587,Yes,/static/images/zoo_monkey-uD7ZRjhgwLo-unsplash.jpg
82000153,"306, North West Street, Roseboro, Sampson County, North Carolina, 28382, United States",34.95459303,-78.5124395,CASON'S COMMUNITY DAY CARE LLC,306 N WEST ST,ROSEBORO,NC,28382,Sampson,rhondaacason@yahoo.com,,Child Care Center,(910) 525-5201,Yes,/static/images/segun-osunyomi-3BztcJxliEM-unsplash.jpg
82000153,"306, North West Street, Roseboro, Sampson County, North Carolina, 28382, United States",34.95459303,-78.5124395,CASON'S COMMUNITY DAY CARE LLC,306 N WEST ST,ROSEBORO,NC,28382,Sampson,rhondaacason@yahoo.com,,Child Care Center,(910) 525-5201,Yes,/static/images/felipe-ferreira-XJhQqIqSwFg-unsplash.jpg
82000281,"Boone Street, Roseboro, Sampson County, North Carolina, 28382, United States",34.9543441,-78.5216077,TELAMON NORTH CAROLINA HEAD START AT THE LEARNING,705 BOONE ST,ROSEBORO,NC,28382,Sampson,psurles@telamon.org,,Child Care Center,(910) 525-4000,No,/static/images/ryan-fields-Xz7MMD5tZwA-unsplash.jpg
82000281,"Boone Street, Roseboro, Sampson County, North Carolina, 28382, United States",34.9543441,-78.5216077,TELAMON NORTH CAROLINA HEAD START AT THE LEARNING,705 BOONE ST,ROSEBORO,NC,28382,Sampson,psurles@telamon.org,,Child Care Center,(910) 525-4000,No,/static/images/bbc-creative-1w20Cysy1cg-unsplash.jpg
82000153,"306, North West Street, Roseboro, Sampson County, North Carolina, 28382, United States",34.95459303,-78.5124395,CASON'S COMMUNITY DAY CARE LLC,306 N WEST ST,ROSEBORO,NC,28382,Sampson,rhondaacason@yahoo.com,,Child Care Center,(910) 525-5201,Yes,/static/images/baby-1317604_640.jpg
82000153,"306, North West Street, Roseboro, Sampson County, North Carolina, 28382, United States",34.95459303,-78.5124395,CASON'S COMMUNITY DAY CARE LLC,306 N WEST ST,ROSEBORO,NC,28382,Sampson,rhondaacason@yahoo.com,,Child Care Center,(910) 525-5201,Yes,/static/images/rod-long-89bQBucvJdw-unsplash.jpg
82000281,"Boone Street, Roseboro, Sampson County, North Carolina, 28382, United States",34.9543441,-78.5216077,TELAMON NORTH CAROLINA HEAD START AT THE LEARNING,705 BOONE ST,ROSEBORO,NC,28382,Sampson,psurles@telamon.org,,Child Care Center,(910) 525-4000,No,/static/images/rod-long-89bQBucvJdw-unsplash.jpg
82000281,"Boone Street, Roseboro, Sampson County, North Carolina, 28382, United States",34.9543441,-78.5216077,TELAMON NORTH CAROLINA HEAD START AT THE LEARNING,705 BOONE ST,ROSEBORO,NC,28382,Sampson,psurles@telamon.org,,Child Care Center,(910) 525-4000,No,/static/images/segun-osunyomi-3BztcJxliEM-unsplash.jpg
73000178,"1340, Griles Street, Madison Park, City of Roxboro, Person County, North Carolina, 27573, United States",36.41923656,-78.97267498,AMELIA'S HOME DAY CARE,1340 GRILES STREET,ROXBORO,NC,27573,Person,ameliarose1955@gmail.com,,Family Child Care Home,(336) 597-3289,Yes,/static/images/bbc-creative-1w20Cysy1cg-unsplash.jpg
7355008,"800, North Main Street, Madison Park, City of Roxboro, Person County, North Carolina, 27573, United States",36.405073,-78.975279,CREATIVE DAYS CHILD CARE CENTER,800 NORTH MAIN STREET,ROXBORO,NC,27573,Person,Ncrawley@embarqmail.com,,Child Care Center,(336) 599-3228,Yes,/static/images/rod-long-89bQBucvJdw-unsplash.jpg
73000245,"509, Ridge Road, City of Roxboro, Person County, North Carolina, 27573, United States",36.40657874,-78.98574376,EAM PRESCHOOL COGIC,509 RIDGE ROAD,ROXBORO,NC,27573,Person,contactus@eampreschool.net,Contactus@eampreschool.net,Child Care Center,(919) 840-7650,Yes,/static/images/ryan-fields-Xz7MMD5tZwA-unsplash.jpg
73000176,"404, South Morgan Street, City of Roxboro, Person County, North Carolina, 27573, United States",36.3948253,-78.99410209,EARL BRADSHER PRESCHOOL,404 S MORGAN STREET,ROXBORO,NC,27573,Person,jefferst@person.k12.nc.us,,Child Care Center,(336) 599-7585,Yes,/static/images/ryan-fields-Xz7MMD5tZwA-unsplash.jpg
73000179,"Hurdle Mills Road, City of Roxboro, Person County, North Carolina, 27573, United States",36.3739678,-78.9899505,EARLY INTERVENTION & FAMILY SERVICES,1397 HURDLE MILLS ROAD,ROXBORO,NC,27573,Person,faulknerd@person.k12.nc.us,,Child Care Center,(336) 597-2218,Yes,/static/images/erika-fletcher-YfNWGrQI3a4-unsplash.jpg
73000220,"2081, Old Durham Road, Somerset, Roxboro, Person County, North Carolina, 27573, United States",36.34872636,-78.97944812,LEARN & PLAY CHILDREN'S ACADEMY,2081 OLD DURHAM ROAD,ROXBORO,NC,27573,Person,learnandplayca@gmail.com,,Child Care Center,(336) 597-2675,Yes,/static/images/bbc-creative-1w20Cysy1cg-unsplash.jpg
73000127,"703, Pearce Street, Roxboro, Person County, North Carolina, 27573, United States",36.38326227,-78.98934394,LESTER'S TODDLER CENTER,703 PEARCE ST,ROXBORO,NC,27573,Person,peggyblester@yahoo.com,,Child Care Center,(336) 599-4015,Yes,/static/images/tanaphong-toochinda-GagC07wVvck-unsplash.jpg
73000154,"419, Leasburg Road, Roxboro, Person County, North Carolina, 27573, United States",36.39208068,-78.99589074,MOTHER GOOSE EARLY LEARNING CENTER,419 LEASBURG ROAD,ROXBORO,NC,27573,Person,mothergoosenc@embarqmail.com,,Child Care Center,(336) 599-1330,Yes,/static/images/ryan-fields-Xz7MMD5tZwA-unsplash.jpg
73000186,"North End School, 378, Mill Creek Road, City of Roxboro, Person County, North Carolina, 27573, United States",36.4389883,-78.90599954,NORTH END ELEMENTARY SCHOOL AGE CARE,378 MILL CREEK ROAD,ROXBORO,NC,27573,Person,bumpassk@person.k12.nc.us,,Child Care Center,(336) 599-3313,Yes,/static/images/bbc-creative-1w20Cysy1cg-unsplash.jpg
73000246,"217, Garrett Street, Brooksdale, Roxboro, Person County, North Carolina, 27573, United States",36.37752771,-78.98618679,PEEK A BOO DAYCARE,217 GARRETT STREET,ROXBORO,NC,27573,Person,stehaniebradsher@gmail.com,,Family Child Care Home,(336) 459-5124,Yes,/static/images/bbc-creative-1w20Cysy1cg-unsplash.jpg
7355022,"Piedmont Community College, 1715, College Drive, Cal-Vel, City of Roxboro, Person County, North Carolina, 27573, United States",36.4312519,-78.9802884,PIEDMONT COMMUNITY COLLEGE CHILD DEVELOPMENT CTR,1715 COLLEGE DRIVE,ROXBORO,NC,27573,Person,Kimberly.Harris@piedmontcc.edu,,Child Care Center,(336) 599-1181,Yes,/static/images/markus-spiske-IFCloi6PYOA-unsplash.jpg
73000229,"Semora Road, City of Roxboro, Person County, North Carolina, 27573, United States",36.3965857,-79.0046154,PRECIOUS ANGELS DAY CARE,1212 SEMORA ROAD,ROXBORO,NC,27573,Person,preciousangels07.pa@gmail.com,,Family Child Care Home,(336) 598-2092,Yes,/static/images/car-care.jpg
73000238,"739, Lucy Garrett Road, City of Roxboro, Person County, North Carolina, 27574, United States",36.34397817,-78.97373784,PROGRESSIVE LEARNING ACADEMY,739 LUCY GARRETT ROAD,ROXBORO,NC,27574,Person,progressivelearningacademync@gmail.com,https://www.progressivelearningacademy.net,Child Care Center,(336) 583-3270,Yes,/static/images/zoo_monkey-uD7ZRjhgwLo-unsplash.jpg
73000237,"309, Long Avenue, City of Roxboro, Person County, North Carolina, 27573, United States",36.39478104,-78.99035603,PROGRESSIVE LEARNING ACADEMY-PRESCHOOL,309 LONG AVE,ROXBORO,NC,27573,Person,progressivelearningacademync@gmail.com,https://www.progressivelearningacademy.net,Child Care Center,(336) 583-3270,Yes,/static/images/bbc-creative-1w20Cysy1cg-unsplash.jpg
73000151,"South Main Street, City of Roxboro, Person County, North Carolina, 27573, United States",36.3831999,-78.9875914,RE-RE'S CHILDCARE,825 S MAIN STREET,ROXBORO,NC,27573,Person,reresdaycare@yahoo.com,,Family Child Care Home,(336) 599-5570,Yes,/static/images/zoo_monkey-uD7ZRjhgwLo-unsplash.jpg
73000001,"Leasburg Road, Roxboro, Person County, North Carolina, 27574, United States",36.3952551,-78.9866633,RENEE OAKLEY DAY CARE HOME,4849 LEASBURG ROAD,ROXBORO,NC,27574,Person,reneebo1987@gmail.com,,Family Child Care Home,(336) 599-7762,No,/static/images/ryan-fields-Xz7MMD5tZwA-unsplash.jpg
73000214,"Johnson Street, City of Roxboro, Person County, North Carolina, 27573, United States",36.3848026,-78.9876021,ROXBORO CHRISTIAN ACADEMY,640 JOHNSON STREET,ROXBORO,NC,27573,Person,rcaprincipal@embarqmail.com,,Child Care Center,(336) 599-0208,Yes,/static/images/baby-1317604_640.jpg
73000184,"South Elementary School, 1333, Hurdle Mills Road, Roxboro, Person County, North Carolina, 27573, United States",36.3752625,-78.98793738,SOUTH ELEMENTARY SCHOOL AGE CARE,1333 HURDLE MILLS ROAD,ROXBORO,NC,27573,Person,bumpassk@person.k12.nc.us,,Child Care Center,(336) 599-7133,Yes,/static/images/car-care.jpg
73000131,"1127, Dolly Street, Madison Park, City of Roxboro, Person County, North Carolina, 27573, United States",36.41021536,-78.97401555,SPRINGFIELD KIDS HOME DAY CARE,1127 DOLLY STREET,ROXBORO,NC,27573,Person,eispringfield2014@gmail.com,,Family Child Care Home,(336) 504-4746,Yes,/static/images/rod-long-89bQBucvJdw-unsplash.jpg
73000113,"1605, Dogwood Lane, Longhurst, City of Roxboro, Person County, North Carolina, 27573, United States",36.42632184,-78.96911913,STAR LIGHT HOME DAY CARE,1605 DOGWOOD LN,ROXBORO,NC,27573,Person,pamelablackwell13@gmail.com,,Family Child Care Home,(919) 316-8519,Yes,/static/images/felipe-ferreira-XJhQqIqSwFg-unsplash.jpg
73000188,"Stories Creek Elementary School, 133, Stories Creek School Road, City of Roxboro, Person County, North Carolina, 27573, United States",36.4208237,-79.00289102,STORIES CREEK ELEMENTARY SCHOOL AGE CARE,133 STORIES CREEK SCHOOL ROAD,ROXBORO,NC,27574,Person,bumpassk@person.k12.nc.us,,Child Care Center,(336) 503-8071,Yes,/static/images/rod-long-89bQBucvJdw-unsplash.jpg
73000248,"Zion Christian Center, 2850, Virgilina Road, City of Roxboro, Person County, North Carolina, 27574, United States",36.4254657,-78.9269419,THE ARK LEARNING CENTER,2850 VIRGILINA ROAD,ROXBORO,NC,27574,Person,zccministry@gmail.com,,Child Care Center,(336) 503-0056,Yes,/static/images/markus-spiske-IFCloi6PYOA-unsplash.jpg
73000225,"North Lamar Street, Roxboro, Person County, North Carolina, 27573, United States",36.3999738,-78.9800563,TINY TUMMIES HOME DAYCARE,517- A NORTH LAMAR STREET,ROXBORO,NC,27573,Person,tiny_tummies@yahoo.com,,Family Child Care Home,(336) 322-1975,Yes,/static/images/zoo_monkey-uD7ZRjhgwLo-unsplash.jpg
